id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
7602cd39-35fe-413f-8ce1-04ce54c7599f,Davi Sá,1967-01-07,514.808.635-45,33642-380,Peixoto,RO,Brasil,M,+55 61 7733 4270,51480863545@exemplo.com.br,2023-06-10
89a7634d-c7d3-4ef5-9720-1f76f2ebf624,Maysa da Costa,1985-03-17,835.243.666-67,62878-903,Porto,PI,Brasil,M,31 3099-7586,83524366667@exemplo.com.br,2024-12-05
1b61ced1-5d1b-4c9b-9ace-1ccdd4bbc00e,Melissa Aragão,1990-05-07,620.781.604-44,69382139,da Costa,SE,Brasil,F,+55 71 8567 0852,62078160444@exemplo.com.br,2023-11-26
c6ad3f2a-2430-40d6-af7f-05ad22c272e0,Sr. Theo Cavalcante,1977-08-24,687.093.887-85,21787-300,Rios de Santos,SP,Brasil,F,+55 84 7760-6397,68709388785@exemplo.com.br,2023-12-09
edf68016-01ea-46dd-955f-891402f9b7e0,Isabela Souza,1994-01-24,153.111.521-76,21208521,Rodrigues,SE,Brasil,M,+55 (061) 2080-6278,15311152176@exemplo.com.br,2025-01-19
6ca38075-5169-40a2-9d37-c47dd31b1c10,Pedro Brito,1995-05-17,591.213.288-89,89459-333,da Luz,AM,Brasil,M,(021) 2298-2038,59121328889@exemplo.com.br,2024-02-18
b07f8151-eb65-4b85-b490-405f02b96f8c,Camila Dias,1941-06-19,532.507.922-92,36244-492,Ferreira,DF,Brasil,F,(051) 0881-1748,53250792292@exemplo.com.br,2024-10-10
0af600dd-6523-447a-93b6-97027d7f6798,Amanda Azevedo,1996-10-09,155.831.505-92,50927-595,da Rocha de Sousa,ES,Brasil,M,51 2717 0114,15583150592@exemplo.com.br,2025-02-08
5f9c74b0-0662-4c5b-9a51-560888e284c5,Ana Julia Novaes,1994-09-03,529.491.815-87,99023-807,Gonçalves,DF,Brasil,F,0800 086 3094,52949181587@exemplo.com.br,2023-10-21
19079fb9-3562-427c-821e-47f830696609,Sra. Julia das Neves,1935-01-02,070.224.177-24,17547-814,Fonseca Grande,DF,Brasil,F,+55 21 4720 3816,07022417724@exemplo.com.br,2024-04-07
fd5bd33f-c164-447f-b761-5c9c71b81ce3,Sr. Joaquim Teixeira,1998-02-22,844.320.770-87,22193-364,Santos,RR,Brasil,F,+55 (084) 7883-4150,84432077087@exemplo.com.br,2023-07-07
33e94f8c-dabe-4762-a7a4-2ee40a6c0c81,Sra. Maria Alice Cunha,1954-12-16,725.460.570-38,59752692,Correia da Praia,SE,Brasil,F,61 9090-3167,72546057038@exemplo.com.br,2023-07-28
24737f7f-c7ae-48ee-bffa-ef5a729ff836,Maria Cecília Melo,1985-09-27,163.789.574-95,69198-638,Gonçalves de Cardoso,PR,Brasil,F,84 6570-8386,16378957495@exemplo.com.br,2024-02-08
65d278b9-2da5-426a-8b30-52ffb4b2c1e8,Dr. Vitor Gabriel da Cruz,1947-08-07,888.681.969-61,46592707,Garcia,PB,Brasil,M,+55 31 5972-8886,88868196961@exemplo.com.br,2024-04-26
d0aa79e7-727d-4bee-85a7-0d865c808580,Luna Abreu,1986-03-14,578.828.177-93,39352-009,das Neves,RO,Brasil,M,71 6906-2644,57882817793@exemplo.com.br,2023-08-17
b7208275-46c8-451f-b3ef-4ade4c1b2088,Samuel Abreu,1973-07-16,535.472.954-65,12171669,Vargas,MT,Brasil,M,+55 (084) 2837-4631,53547295465@exemplo.com.br,2025-05-22
b007fc36-2bf2-465e-961b-7190d21957f1,Maria Montenegro,1937-11-11,376.317.987-71,53550405,Souza,CE,Brasil,F,(084) 0218 1506,37631798771@exemplo.com.br,2025-01-25
d0de37ed-b61d-4399-a9d0-7ca3d82d1480,José Miguel Sá,1940-04-23,833.371.096-70,94262901,Freitas,PI,Brasil,M,(051) 5073-0263,83337109670@exemplo.com.br,2024-04-12
385fc045-c49f-4c9a-9058-5e197c6414dc,Gael Henrique da Luz,1943-08-04,923.255.190-31,87142-796,Albuquerque das Pedras,SC,Brasil,M,71 0322 5244,92325519031@exemplo.com.br,2023-06-14
b422b9ce-5a5c-4c5c-8183-bdc0db3c97d4,Luiz Gustavo Azevedo,1986-10-15,246.274.294-13,33705520,Rocha,PA,Brasil,M,51 0896 2893,24627429413@exemplo.com.br,2023-08-30
56890af6-64c6-44e3-8066-d8899e430310,Benício Barros,1984-11-03,001.818.478-07,34840-963,Lopes do Norte,RJ,Brasil,M,(011) 7873 5317,00181847807@exemplo.com.br,2024-07-17
b34abf59-f749-45ef-82fe-70677d593d27,Ravi Mendes,2005-09-13,952.817.749-29,17355787,Guerra,RJ,Brasil,F,21 5542-6053,95281774929@exemplo.com.br,2025-01-21
6d1e3a60-524a-4a61-ad77-760cc0c4ce0c,Isabela Dias,1992-03-08,313.231.710-82,80419-176,da Costa da Serra,TO,Brasil,M,+55 (081) 4748-7499,31323171082@exemplo.com.br,2024-12-07
83e3b677-21d5-4a28-8c82-2774d9c73baa,Sra. Bárbara Abreu,1983-06-05,365.938.639-96,92740-965,Peixoto da Serra,AP,Brasil,F,+55 (041) 5984 6503,36593863996@exemplo.com.br,2023-11-21
08ea2656-dcb1-4f1d-975d-201b4664f7f4,Henry Ferreira,1982-01-29,012.958.460-22,20658-972,da Cruz,GO,Brasil,F,+55 71 0083 2425,01295846022@exemplo.com.br,2024-02-16
b78ddb74-e5d2-41b8-994d-28c09ae56c18,Dra. Ana Julia Lima,2003-04-12,999.875.538-12,41614109,Guerra,MG,Brasil,M,+55 11 7432-0074,99987553812@exemplo.com.br,2024-07-05
cd90aa99-ef63-4e11-933e-100006a20c16,Sr. Noah Nogueira,1979-05-24,014.548.293-41,60034-240,Pires,MG,Brasil,M,71 5213 5058,01454829341@exemplo.com.br,2024-07-26
36e94ad1-1b64-4b6b-b0cb-42bda4d12ecb,Rafaela Rezende,1999-05-30,808.825.556-66,58163-757,Vasconcelos,SP,Brasil,F,+55 (081) 2974 9611,80882555666@exemplo.com.br,2024-05-19
7f2f592c-aed0-42fa-bc9a-c8f59d3585b5,Aylla da Rosa,1971-06-16,286.996.593-07,85771209,da Costa Alegre,PR,Brasil,M,+55 (071) 2848-3865,28699659307@exemplo.com.br,2024-10-26
abbbb0f9-1c87-4d5d-86ad-0a07d6581b8f,Mateus da Conceição,1956-01-04,577.547.254-07,81075-910,Garcia,RJ,Brasil,M,(031) 5588-2900,57754725407@exemplo.com.br,2024-12-03
97e6aeb8-2704-489c-bd7d-bd2b7a667475,Antonella Sousa,1982-01-20,539.213.376-17,20427128,Teixeira de Goiás,RR,Brasil,F,0500-032-0474,53921337617@exemplo.com.br,2023-10-14
bc263f79-9fd9-457b-a2a7-7bc132ac13dd,Elisa Araújo,2001-11-10,578.131.580-89,33364-068,da Luz,BA,Brasil,F,(081) 8185-3396,57813158089@exemplo.com.br,2023-08-02
3ffa501f-975e-44a5-9891-223937d7513a,Sra. Maria Helena Ferreira,1957-05-15,620.592.515-24,81250207,Mendonça,RS,Brasil,M,+55 61 9457-8650,62059251524@exemplo.com.br,2024-09-15
4f9da694-5a7f-4219-9dd9-b0b976ac80c4,Maitê Rocha,1938-02-02,538.299.097-18,32863-487,Fernandes do Oeste,MT,Brasil,M,71 0532-1213,53829909718@exemplo.com.br,2024-10-08
0f7fccc3-51c1-4eb7-8e13-411155272fe9,Ravi Lucca Abreu,1997-02-18,753.790.823-66,67699-098,Albuquerque,SC,Brasil,F,+55 (084) 5212-3332,75379082366@exemplo.com.br,2024-11-13
52e5e4fe-63b7-485d-aa61-a2a8f7f826e3,Thales Pacheco,2000-08-04,001.196.738-55,54924-658,Vieira do Campo,BA,Brasil,M,+55 21 6777-9115,00119673855@exemplo.com.br,2025-02-20
f70959aa-7577-44cc-bef9-07419241adc5,Srta. Stella Peixoto,1955-06-24,536.309.867-90,28793220,Ramos,GO,Brasil,F,+55 84 5653-3048,53630986790@exemplo.com.br,2025-03-06
e37aa6c5-2a35-4b15-ac2c-1e1a268c604b,Gabriel Gonçalves,1986-03-25,491.205.696-44,70436853,Martins,SP,Brasil,M,+55 41 5982 4455,49120569644@exemplo.com.br,2024-05-02
a39aa64e-46ad-46f1-8f0d-9ad4a078daca,Bernardo Mendonça,1935-01-01,561.538.079-29,69751-411,Rios da Praia,MG,Brasil,F,(021) 8774-2282,56153807929@exemplo.com.br,2024-07-17
7c8b9809-6bea-4325-89f8-add6fc6ed944,Ana Andrade,1957-02-04,064.149.977-44,78906418,Camargo,ES,Brasil,F,(021) 7953 1236,06414997744@exemplo.com.br,2024-11-30
aed49505-c7f2-4e7a-8e2d-c4512ef3907d,Theo Montenegro,1979-03-03,420.867.580-90,06482-708,Almeida do Galho,SE,Brasil,F,+55 84 8637 7246,42086758090@exemplo.com.br,2025-01-01
8e76b13b-5e78-493d-a4ce-34f6150b0840,Samuel Vasconcelos,1998-07-19,246.595.781-73,36355-804,da Luz das Flores,PR,Brasil,F,+55 31 6276-1056,24659578173@exemplo.com.br,2024-11-06
2009f3a1-8948-45a8-b1c1-0787cd0d05a6,Breno Santos,1944-09-27,262.936.063-48,40284-940,Nogueira de Goiás,AM,Brasil,M,(061) 6109 5028,26293606348@exemplo.com.br,2025-03-04
13a2260e-c135-48eb-bf2a-10f4b4a3b014,Ana Luiza Garcia,2002-03-23,092.809.677-66,26152-188,Nunes,RS,Brasil,M,31 4125-8366,09280967766@exemplo.com.br,2025-02-08
152b3bf8-0fc4-4645-8d95-e6d31d884296,Davi Lucca Alves,1953-04-26,564.495.989-88,57185079,Barros de Duarte,SP,Brasil,F,+55 (031) 3418-4374,56449598988@exemplo.com.br,2024-10-28
2e05c9f2-a720-4ad0-ade5-ac9e2d571763,Murilo Oliveira,1959-08-09,984.744.946-22,03604873,Camargo da Praia,AL,Brasil,M,+55 (071) 9153-2513,98474494622@exemplo.com.br,2024-12-11
ac70e995-fd62-4d88-ab47-102340ffc871,Isadora Borges,2004-08-15,704.891.455-93,85087932,Lima,PE,Brasil,F,61 2549-0223,70489145593@exemplo.com.br,2025-01-29
2ab95095-66c5-4d76-bcb3-d710b80d9eec,Daniela Ribeiro,1938-04-15,565.735.867-20,22464601,Ribeiro Grande,AM,Brasil,M,71 6236 7317,56573586720@exemplo.com.br,2024-03-21
8a9e395c-6e6b-48a2-8c4e-adfb6be1802a,Isadora da Mata,1989-03-10,849.341.609-83,27634881,Cavalcanti,PE,Brasil,F,0800-819-1206,84934160983@exemplo.com.br,2023-06-11
72673d39-b6be-4990-b2b7-2d866c0d8716,Leandro Pastor,1969-12-17,215.107.276-88,60541454,Oliveira,MS,Brasil,M,+55 51 1053 6359,21510727688@exemplo.com.br,2024-06-26
3e3d6566-7a65-402c-9d81-117e9b4db00a,Srta. Stella Pinto,1972-08-16,828.473.679-94,18269088,Fernandes Alegre,PR,Brasil,M,51 0150 0693,82847367994@exemplo.com.br,2024-10-21
d0806aa6-c9bf-41ce-bdf3-950f840d4cd3,Caleb Sampaio,1989-04-22,289.657.774-49,53095490,Novais,MA,Brasil,F,+55 (061) 4321-3967,28965777449@exemplo.com.br,2025-05-19
1f63be00-5cc3-48bf-b41b-5e8d7d3b2064,Gabriel Abreu,1962-03-18,196.422.018-66,52011-120,Ferreira do Oeste,SC,Brasil,F,(084) 5808-9554,19642201866@exemplo.com.br,2024-03-07
42127aac-5e36-45f9-b6dd-01346fc3f28b,Luara Porto,1936-06-21,445.506.883-28,64100488,Moura,SE,Brasil,M,+55 84 3782-9411,44550688328@exemplo.com.br,2024-03-10
9d7457ba-4c2d-4f33-bf2d-cc88541a5f36,Gustavo Henrique Abreu,1954-10-07,196.168.530-89,72921296,Correia Grande,AL,Brasil,M,0800 786 9094,19616853089@exemplo.com.br,2024-04-22
95d81aef-ef81-4d1e-a505-703954f313ec,Sra. Pietra Nunes,1961-03-29,333.390.881-23,97500912,Souza Paulista,RS,Brasil,M,41 8603 8450,33339088123@exemplo.com.br,2025-01-06
211bfca6-f9cd-45f1-a591-c093470dbe4b,Francisco Novais,1952-02-15,744.733.512-39,12763669,Albuquerque do Galho,CE,Brasil,M,31 8194-2239,74473351239@exemplo.com.br,2025-03-21
cb8ff3b6-6730-46be-89b3-42dd4a492b60,Sr. Diogo Fernandes,1947-01-01,279.892.525-36,18443010,Fonseca,AP,Brasil,M,41 2745 5971,27989252536@exemplo.com.br,2024-11-16
488c1dbb-433d-4a01-a01e-9e2c5c5a362a,Diogo da Cunha,1982-03-18,810.931.218-73,43847235,Vieira,RN,Brasil,F,+55 84 8104-2944,81093121873@exemplo.com.br,2025-03-16
dcb54d23-91d3-48fa-ac91-7e377c78863f,Olívia Casa Grande,1978-05-01,611.859.050-40,72314-786,Cavalcante do Oeste,PB,Brasil,M,+55 71 8490 1754,61185905040@exemplo.com.br,2023-08-27
821052f5-dadc-4cb5-825b-5f6a212b0591,Lunna Pastor,1945-03-06,560.022.506-72,44720-441,Nascimento do Oeste,PA,Brasil,F,+55 41 6094 8498,56002250672@exemplo.com.br,2023-07-04
34ea5ecf-9bb5-4505-933a-42c59b73cf8c,Francisco Vasconcelos,2000-03-06,249.719.698-10,68469220,Cassiano,RJ,Brasil,F,+55 31 8452 6888,24971969810@exemplo.com.br,2024-04-28
53f0b4b7-d341-4e12-bddf-852e4a198154,Isis Câmara,1958-10-04,325.128.097-53,89134-743,Monteiro,CE,Brasil,F,21 4722-6673,32512809753@exemplo.com.br,2024-11-24
94393885-e948-4438-826b-3c3b41c5f2c6,Asafe Azevedo,1949-06-15,873.481.655-38,03594646,Barros,CE,Brasil,M,84 9337 6352,87348165538@exemplo.com.br,2024-08-11
5ceb3b8e-e253-4f76-9948-4235df19fcaa,José Rocha,1949-03-24,612.662.480-32,94777-847,da Cruz de Minas,MA,Brasil,M,(011) 4915 7917,61266248032@exemplo.com.br,2024-04-26
71a68b00-1405-4826-aef0-56dba3db8a7d,Vitor Hugo Silveira,1979-01-31,319.241.605-23,56657377,Pereira de Minas,SE,Brasil,F,+55 (084) 3043-2853,31924160523@exemplo.com.br,2025-03-10
69e0a4e3-cf88-4c2c-bb11-c871f584ee18,Lavínia Sampaio,1943-10-01,283.681.635-88,60496776,Costa das Pedras,PR,Brasil,M,21 1264 1050,28368163588@exemplo.com.br,2023-08-10
71f57516-dad0-4356-b2aa-3a5e4c8720eb,Luiz Fernando Guerra,1967-04-24,329.437.285-99,87872-300,Machado do Sul,SP,Brasil,F,(061) 7795-5370,32943728599@exemplo.com.br,2025-01-07
a800c7bd-fe50-4e4e-a191-904343a4709f,Manuela Correia,1969-09-03,566.891.920-22,18719-672,Casa Grande,GO,Brasil,F,+55 (041) 6267 4108,56689192022@exemplo.com.br,2024-10-21
ad66c0ca-43a1-4f7b-9a5b-1e2b1068ef4a,Danilo Vargas,1943-08-10,860.408.549-59,41259-762,Viana de Minas,ES,Brasil,M,51 7139 7065,86040854959@exemplo.com.br,2024-04-24
c5092e46-a3e8-4a60-9fbb-f858c5327434,Melissa Cavalcante,1991-11-08,542.456.591-24,91448-865,Pimenta de Minas,BA,Brasil,M,0800-522-7279,54245659124@exemplo.com.br,2025-04-09
c7c9804a-7e48-46ee-8594-1860b61b6097,Sr. Heitor Lima,1957-09-08,305.768.090-56,55368-898,Macedo Paulista,SE,Brasil,M,+55 (041) 6548 9393,30576809056@exemplo.com.br,2024-03-12
1db2f55b-9891-426b-a633-9cd500f904cc,Ana Carolina da Mata,1939-09-26,524.481.945-61,23309895,Cardoso,MS,Brasil,F,11 4922 5345,52448194561@exemplo.com.br,2024-09-25
a5d7d335-0340-4b59-a75d-033f7d1825b5,Henrique Araújo,1961-06-16,670.683.353-00,53429728,Ramos,RR,Brasil,M,+55 (081) 7526-1166,67068335300@exemplo.com.br,2024-10-14
221c2197-d981-44f7-bc7d-7f3bfa0047a7,Ana Júlia Moreira,1942-05-10,783.696.204-09,69892-146,Souza,MT,Brasil,F,+55 (031) 2344 5311,78369620409@exemplo.com.br,2023-10-29
c8832bcf-dee7-4f0c-9642-2175bad29ecb,Alexandre Costela,1951-04-04,436.417.055-40,52783415,Siqueira de Goiás,MA,Brasil,F,+55 (061) 0934-5038,43641705540@exemplo.com.br,2024-05-08
c06d1a40-f6e6-4c83-98d7-9e799d3d4c35,Sophia Carvalho,1965-11-20,358.171.316-55,21842941,Porto,PE,Brasil,F,+55 (084) 0444-1649,35817131655@exemplo.com.br,2023-07-26
b7b8530c-dd10-41a4-a19c-dc3b5d631272,Luiz Henrique Rezende,1964-06-03,424.254.050-56,49663-657,da Mata,DF,Brasil,M,(061) 3866 1739,42425405056@exemplo.com.br,2024-06-03
64e2f51a-d32e-446a-bda9-e85578da8f00,Henry Cavalcanti,1965-12-02,776.346.763-69,08582-858,Souza,AC,Brasil,F,+55 81 0121 5760,77634676369@exemplo.com.br,2024-12-16
2a8d7731-c89c-4620-bf65-919f3dab0efb,Nicole Costela,2002-03-07,234.119.306-91,61607823,Gomes de Pacheco,PA,Brasil,M,51 6903 9583,23411930691@exemplo.com.br,2024-02-10
90b3581d-fe7a-472c-a03f-e8bb610df62d,Srta. Ayla Fernandes,1977-12-05,104.657.303-55,37722949,Cardoso,MS,Brasil,M,+55 61 1658-4532,10465730355@exemplo.com.br,2024-07-05
4c45ccb1-c35a-4328-b6a8-ba42ff709cd1,Théo Garcia,2007-05-30,621.953.510-91,33355866,Oliveira,AL,Brasil,M,0500 655 0776,62195351091@exemplo.com.br,2023-08-20
06970fd7-5dae-4470-bd91-499967c7cdc2,Luigi Souza,1939-02-14,831.332.268-70,71364612,Rocha,PB,Brasil,M,61 9348-6020,83133226870@exemplo.com.br,2024-01-25
168a5cad-e35f-49ec-a966-5b5c4aeca5f3,Emanuelly da Costa,1952-02-06,837.441.906-57,20589-724,Sampaio da Serra,CE,Brasil,F,+55 11 1048-1390,83744190657@exemplo.com.br,2025-04-21
2b337a1c-f538-4edf-b669-c8b036664736,Anna Liz Santos,1979-04-15,063.462.054-47,28688446,Silva,BA,Brasil,F,(041) 9670 7342,06346205447@exemplo.com.br,2025-02-15
5003771b-04d3-4fd3-b90f-7d7f770ebed4,Gustavo Henrique Sá,1942-02-03,014.564.627-41,12772-062,Andrade,SC,Brasil,M,+55 (021) 8758-1189,01456462741@exemplo.com.br,2023-09-03
598471c7-30e5-4cce-bc17-25d2d913261d,Yan Cardoso,1950-07-13,457.621.245-22,71479903,Leão da Mata,BA,Brasil,F,(051) 4639-1377,45762124522@exemplo.com.br,2025-04-19
d532ffbc-fd40-4884-9726-71989cf1510d,Otto Monteiro,1960-10-17,003.645.761-38,70857144,Novaes do Campo,SP,Brasil,M,(051) 3298 8983,00364576138@exemplo.com.br,2024-08-02
8e2cd3c7-097b-4d69-af81-cf7c2e7bc9e8,Davi Cavalcanti,1951-08-24,406.521.806-23,99545095,Monteiro Verde,PA,Brasil,M,(061) 4217 6368,40652180623@exemplo.com.br,2023-07-18
002b79d2-dd4c-4131-b855-56d09d5641e7,Vicente Barros,1976-07-31,479.069.230-68,53646861,da Rosa,CE,Brasil,F,+55 81 1625-8822,47906923068@exemplo.com.br,2023-12-26
20cc4170-3e03-463a-9339-bef1c0048784,Maysa Carvalho,2002-05-17,775.406.666-13,07738-079,Costa Paulista,RJ,Brasil,F,0900-219-5717,77540666613@exemplo.com.br,2023-07-07
56350386-349e-423a-bed1-06252d54763b,Bianca da Paz,1956-06-13,930.039.428-01,65842-574,Teixeira,AC,Brasil,F,(021) 0877 4407,93003942801@exemplo.com.br,2024-08-30
ef28ea95-78ed-4295-a706-749ce07c9c52,Anthony Gabriel Porto,2003-10-29,894.408.585-65,01321499,Lima,MT,Brasil,F,0900-941-4979,89440858565@exemplo.com.br,2025-04-24
521aabf7-1612-48d7-ad61-f3079e40df26,Felipe Mendonça,1971-08-20,228.372.752-68,81395-913,da Cruz de Jesus,MT,Brasil,M,+55 41 4317-3638,22837275268@exemplo.com.br,2025-02-28
0a7db521-adc9-43b4-85a8-8ff34746f122,Isadora Silveira,1985-07-12,252.075.619-43,12070870,Gonçalves de Nogueira,TO,Brasil,F,+55 (021) 1635-7213,25207561943@exemplo.com.br,2024-10-09
44acd981-5a9a-4435-a31f-bdc4ef483e27,Ryan Costela,1958-06-14,210.630.925-74,34485345,Moura do Amparo,AM,Brasil,M,+55 41 4645-2433,21063092574@exemplo.com.br,2024-09-07
d9022699-2a64-402d-bdb0-5b5460f82f64,Sra. Maria Júlia Marques,1947-03-13,688.697.249-67,51231286,das Neves,CE,Brasil,M,61 5250-5422,68869724967@exemplo.com.br,2023-12-19
2dc04fa9-839c-4547-8f65-e50379aa3db8,Sra. Mariane Rios,1938-04-01,167.859.195-15,10137986,da Luz,AL,Brasil,F,+55 31 6100 1364,16785919515@exemplo.com.br,2024-03-08
615c6708-4130-438a-96db-ac8887c9d81b,Eloah Mendes,2005-12-11,044.971.889-22,30631-097,Cavalcante,GO,Brasil,F,(021) 9223 9059,04497188922@exemplo.com.br,2024-09-04
50891a66-6cfa-4e2b-a401-2195fbb1e82a,Sofia Melo,1985-10-02,296.367.834-14,71361535,Pires do Norte,AC,Brasil,M,0900-002-9818,29636783414@exemplo.com.br,2024-02-05
6444c6ad-b423-4fa5-a7fe-5df0ae9794a4,Dra. Heloisa Fernandes,1986-05-29,574.679.037-29,46720-197,Rios de Goiás,PB,Brasil,M,(021) 3728 1829,57467903729@exemplo.com.br,2024-03-18
ac519a61-a9e1-4625-81ef-be0d8bd3c497,Matheus Cassiano,1967-11-02,986.975.983-86,63413-779,Vargas do Norte,RN,Brasil,M,(051) 9137 4252,98697598386@exemplo.com.br,2023-08-25
55d2c0a6-d8b1-4de2-9f1a-bd81cc5c3482,Mirella Macedo,1938-07-31,125.532.647-18,83925-261,Câmara,RS,Brasil,F,(011) 9245-7309,12553264718@exemplo.com.br,2024-08-16
a0015e4f-d8bf-4ee5-b524-1e62d67c58c8,Ana Clara Andrade,1989-01-30,411.086.931-70,93339873,Souza,RR,Brasil,F,+55 61 1991-3431,41108693170@exemplo.com.br,2023-11-29
34dbf77d-3a98-4c33-87e2-1e3d1c73ab49,Maria Fernanda Gomes,1978-08-03,039.319.693-97,83305211,Melo Grande,AM,Brasil,M,+55 (061) 8403-7694,03931969397@exemplo.com.br,2024-08-11
5c7182ac-fddf-4e67-9fa6-144117f703c9,Renan Andrade,1971-08-02,838.841.556-06,06010342,da Rosa,PB,Brasil,F,+55 31 5419-1981,83884155606@exemplo.com.br,2024-10-16
addcc6e1-a056-4c71-8f95-68ab4ed15e5d,João Felipe Araújo,1975-06-04,265.477.896-53,97953320,Novaes,RS,Brasil,F,81 7299-0998,26547789653@exemplo.com.br,2024-05-15
74b59450-6c1a-4dbe-8604-17086e2f8718,Kamilly Mendonça,1935-07-24,692.097.362-41,71451570,da Mota de Castro,MG,Brasil,F,+55 71 4035-3041,69209736241@exemplo.com.br,2024-09-22
7ff5e53a-193c-4b2a-b78e-34ebcd9f12a4,Antônio da Rocha,1941-09-22,048.888.181-27,25461-275,Pinto da Serra,SE,Brasil,M,+55 (081) 0797 8583,04888818127@exemplo.com.br,2024-09-30
8f683c1d-cb8e-4c5b-b8f0-c62e5a491e08,Maria Sophia Leão,1969-03-30,727.730.864-88,39442-123,Abreu,DF,Brasil,F,+55 31 7547 2442,72773086488@exemplo.com.br,2024-08-17
3cc83a8f-f022-449f-90c5-b9619a53384e,Daniel Dias,1951-05-03,955.256.114-94,20241649,Sales da Serra,MA,Brasil,F,71 7169 3448,95525611494@exemplo.com.br,2023-12-07
38ac23f2-88bc-4c6b-9471-ae3e6ce783a1,Calebe Vargas,1947-02-03,603.770.999-63,90517611,Pires,TO,Brasil,F,(041) 2157 8832,60377099963@exemplo.com.br,2024-04-28
ba9a11e7-dfdf-4662-bd1f-b70cf3d86622,Sr. Josué Camargo,1941-06-04,002.001.660-26,88799-627,Siqueira do Galho,TO,Brasil,M,31 2885-5558,00200166026@exemplo.com.br,2024-07-09
6309ebc1-6265-4a94-b04b-c76d06695ce9,Gustavo Henrique Abreu,1965-08-14,196.166.857-04,26194568,Sousa da Mata,AM,Brasil,F,+55 41 1622-5523,19616685704@exemplo.com.br,2024-02-07
febe6a6e-4192-47b7-bc33-659277c1fbf9,Gabrielly da Rocha,1991-09-15,470.790.028-09,95530029,Ribeiro,MS,Brasil,M,31 4302-1476,47079002809@exemplo.com.br,2024-12-07
90f420b5-4b18-41ba-abbf-16007b745893,Rebeca Lopes,1993-12-04,301.988.533-07,32854322,Fonseca,GO,Brasil,F,+55 31 8151-0842,30198853307@exemplo.com.br,2024-06-09
9e9bbfef-186b-4c37-b3ed-eb4c595dc532,Srta. Stella da Mata,1979-08-13,748.341.802-63,88466492,Andrade de Mendes,PR,Brasil,M,(081) 9853-3286,74834180263@exemplo.com.br,2024-09-24
c6baca1b-67fe-4dad-8998-38d7c47ed90c,Mirella Santos,1935-10-19,388.862.311-07,49167-317,Freitas,RJ,Brasil,M,0500 014 2865,38886231107@exemplo.com.br,2024-01-09
b0b87e58-43d5-4022-a486-65cb9ad8bd6a,Caio Pacheco,1953-01-24,353.223.963-64,24606-490,Leão da Serra,GO,Brasil,M,+55 51 1493 5939,35322396364@exemplo.com.br,2023-12-25
5834f2fb-5889-423e-ad25-7370339cc0c8,Samuel Vasconcelos,1981-04-15,129.062.860-34,86918020,Andrade,MT,Brasil,M,(071) 2979 5393,12906286034@exemplo.com.br,2025-05-30
ae03fc68-eac4-4266-b18d-82d3b6020b4a,Sra. Bruna Aragão,1955-01-14,782.813.308-82,89724904,Brito Verde,RO,Brasil,M,+55 (041) 2292 0639,78281330882@exemplo.com.br,2025-03-26
bb4cd239-8c51-456a-9704-7403fab01738,Srta. Maitê Peixoto,1999-03-12,403.571.938-32,45408515,Marques,RR,Brasil,M,+55 11 1953-5617,40357193832@exemplo.com.br,2025-05-08
bf2960ee-055a-49f5-b4f3-24a9e234b734,José Miguel Barbosa,1939-02-15,817.151.702-96,54484-842,Cavalcante,BA,Brasil,M,(021) 5884 7270,81715170296@exemplo.com.br,2024-01-16
8d6038bf-df31-4013-8e1b-68dbe716f114,Asafe Ramos,1978-07-21,021.715.946-59,03807-557,Nogueira,AP,Brasil,F,41 7123-0359,02171594659@exemplo.com.br,2024-05-03
1ae178b0-3684-45c7-bd2f-f3548babdbe6,Leandro Freitas,1992-05-12,469.766.112-19,51700308,da Cruz de Alves,TO,Brasil,M,71 3974 4364,46976611219@exemplo.com.br,2023-10-31
194d7f09-8615-4ee7-aa05-db40045dc7d0,Eduarda Melo,1980-07-12,255.817.656-01,15066-496,Nogueira de Pires,GO,Brasil,M,+55 (081) 1331-8011,25581765601@exemplo.com.br,2023-07-18
1e0f872f-8e67-444e-b77f-0eb91b448462,Ana Sophia Ramos,1936-04-21,138.002.525-25,94702361,Alves,PA,Brasil,F,+55 84 3487-6779,13800252525@exemplo.com.br,2024-12-18
35a75683-42bf-4aef-b6f7-a09896ec4946,Maria Luiza Barros,1935-04-08,273.388.639-16,23979-195,Pastor,AL,Brasil,M,(051) 8482-5044,27338863916@exemplo.com.br,2023-10-23
97e64805-c55f-4d0b-b81a-b0012d5f2514,Rodrigo da Rosa,1938-11-11,409.894.869-66,48237-591,Vasconcelos da Prata,RO,Brasil,M,(051) 3625 6910,40989486966@exemplo.com.br,2024-07-29
2a85aa11-c204-4d80-a5d0-04dbc321d5ae,Brayan Novaes,1960-11-28,877.655.141-87,28049462,Abreu de Azevedo,PI,Brasil,M,+55 41 5860-0459,87765514187@exemplo.com.br,2024-04-23
62be0a1f-48a8-4a46-a803-67f2efcb6424,Stephany Melo,2003-04-11,517.083.426-70,07334029,Viana do Campo,RO,Brasil,F,84 4364 0285,51708342670@exemplo.com.br,2025-05-18
